MachineType,Name,Quality,Thickness,*Name*,*Density*,*Machinability*,*LowSpeedFactor*,*Brittle*,*Sandwiched*,*DisplayName*,*MarkingSpeed*,*SpecialMarkingSpeed*,*DrillingRotationSpeed*,*DrillingSpeed*,*DrillingStep*,*Thickness*,*AWJMarkingUseAbrasive*,*AWJMarkingAbrasiveFlow*,*AWJMarkingAbrasiveFlowByMachine*,*AWJMarkingPressure*,*AWJMarkingPressureByMachine*,*AWJPointMarkingDelay*,*LinearPiercing*,*OvercutDistance*,*PiercingDiameter*,*LeadGap*,*PartDistance*,*CollarWidth*,*CostPiercing*,*CostDist*,*Technology*,*Options*,*User*,*SheetFileName*,*AvailableAWJ*,*AvailableWater*,*AvailablePlasma*,*AvailableOxyfuel*,*AvailableLaser*,*AWJAutomaticPiercing*,*AWJDLPSpeed*,*AWJPiercingAbrasiveFlow*,*AWJPiercingAbrasiveFlowByMachine*,*AWJPiercingPressure*,*AWJPiercingPressureByMachine*,*AWJStationaryPiercing*,*AWJCircularPiercing*,*AWJCircularPiercingDiameter*,*AWJCircularPiercingSpeed*,*AWJLinearPiercingDistance*,*AWJOvercutDistance*,*AWJFixedSpeed*,*AWJCuttingAbrasiveFlow*,*AWJCuttingAbrasiveFlowByMachine*,*AWJCuttingPressure*,*AWJCuttingPressureByMachine*,*TACAdjustment*,*AWJTACRough*,*AWJTACRough1*,*AWJTACRough2*,*AWJTACXFINE*,*AWJTACXFINE1*,*AWJTACXFINE2*,*AWJAutomatic*,*AWJFixedTAC*,*AWJFixedTACAngle*,*AWJFixedLAGAngle*,*ArcFac*,*FlatZoneRadius*,*WaterPiercingTime*,*WaterPiercingDiameter*,*WaterPiercingOvercutDistance*,*WaterCuttingSpeed*,*WaterSlowDownInCorners*,*WaterHighSpeed*,*WaterLowSpeed*,*WaterAccDist*,*WaterDecDist*,*WaterSteps*,*PlasmaAmpere*,*PlasmaMaxToolDiameter*,*PlasmaSlowDownInCorners*,*PlasmaSpeedReduction*,*PlasmaAccDist*,*PlasmaDecDist*,*PlasmaSteps*,*PlasmaLowRadius*,*PlasmaHighRadius*,*PlasmaPiercingDiameter*,*PlasmaTAC*,*PlasmaLoopRadius*,*PlasmaPiercingTime*,*PlasmaLeadinSpeed*,*PlasmaCuttingSpeed*,*OxyfuelPiercingTime*,*OxyfuelPiercingDiameter*,*OxyfuelLeadinSpeed*,*OxyfuelCuttingSpeed*,*OxyfuelReduceSpeedOnSmallInternals*,*OxyfuelLargeArea*,*OxyfuelSmallArea*,*OxyfuelSpeedReduction*,*LaserPiercingTime*,*LaserPiercingDiameter*,*LaserLinearPiercingDistance*,*LaserLeadinSpeed*,*LaserCuttingSpeedXFast*,*LaserCuttingSpeedFast*,*LaserCuttingSpeedMedium*,*LaserCuttingSpeedSlow*,*LaserCuttingSpeedXSlow*,*QualityName*,*QualityCost*
0,Hardox TATA,AR500,0.0390,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,0.9905999999999999,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.254,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,45.466,350,True,3800,True,0,-4.129162870403211,0,0,-2.449662620127041,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.0480,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,1.2192,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.5588,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,45.466,350,True,3800,True,0,-4.129162870403211,0,0,-2.449662620127041,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.0600,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,1.5239999999999998,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,45.466,350,True,3800,True,0,-4.129162870403211,0,0,-2.449662620127041,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.0630,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,1.6002,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,2,1,1.3999971999999998,273,0,0,157.48,350,True,3800,True,0,-5.44033203100551,0,0,-4.085616779974878,-1,-1,False,False,0,0,1,300,5,1,0.0189,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,1.92024,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,0.48006,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.0750,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,1.9049999999999998,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,45.466,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.1090,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,2.7685999999999997,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.45719999999999994,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,45.466,350,True,3800,True,0,-4.129162870403211,0,0,-2.449662620127041,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.1200,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,3.0479999999999996,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,45.466,350,True,3800,True,0,-4.129162870403211,0,0,-2.449662620127041,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.1250,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,3.175,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,2.54,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,6,3,1.3999971999999998,273,0,0,71.11999999999999,350,True,3800,True,0,-5.710593137499642,0,0,-3.6619355755198,-1,-1,False,False,0,0,1,300,5,1,0.042,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,4.2672,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.0668,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.1350,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,3.429,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.508,2.54,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,6,3,1.3999971999999998,273,0,0,71.11999999999999,350,True,3800,True,0,-5.710593137499642,0,0,-3.6619355755198,-1,-1,False,False,0,0,1,300,5,1,0.042,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,4.2672,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.0668,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.1500,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,3.8099999999999996,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,2.54,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,6,3,1.3999971999999998,273,0,0,71.11999999999999,350,True,3800,True,0,-5.710593137499642,0,0,-3.6619355755198,-1,-1,False,False,0,0,1,300,5,1,0.042,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,4.2672,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.0668,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.1870,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,4.7498,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,45.466,350,True,3800,True,0,-3.2137680868787575,0,0,-1.6846843178962854,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.2500,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,6.35,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.6858,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,3,2,1.3999971999999998,273,0,0,32.512,350,True,3800,True,0,-2.862405226111747,0,0,-1.6038627711549265,-1,-1,False,False,0,0,1,300,5,1,0.075,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,7.62,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.905,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.3120,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,7.9248,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.508,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,8,4,1.3999971999999998,273,0,0,25.4,350,True,3800,True,0,-2.202598161765807,0,0,-1.2852666069383183,-1,-1,False,False,0,0,1,300,5,1,0.0936,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,9.50976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,2.37744,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.3750,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,9.525,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.3048,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,2,1,1.3999971999999998,273,0,0,20.32,350,True,3800,True,0,-1.9091524329963754,0,0,-1.0693970206331145,-1,-1,False,False,0,0,1,300,5,1,0.1125,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,11.43,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,2.8575,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.5000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,12.7,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.6858,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,15,7,1.3999971999999998,273,0,0,14.731999999999998,350,True,3800,True,0,-1.7183580016554585,0,0,-0.8593722436446815,-1,-1,False,False,0,0,1,300,5,1,0.15,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,15.24,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,3.81,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.6250,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,15.875,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,15,7,1.3999971999999998,273,0,0,11.43,350,True,3800,True,0,-1.6038627711549296,0,0,-0.8708287873026269,-1,-1,False,False,0,0,1,300,5,1,0.1875,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,19.05,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,4.7625,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.7500,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,19.05,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.7111999999999999,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,10,5,1.3999971999999998,273,0,0,9.143999999999998,350,True,3800,True,0,-1.0312126698879533,0,0,-0.6111318044365194,-1,-1,False,False,0,0,1,300,5,1,0.225,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,22.86,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,5.715,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,0.8750,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,22.225,True,1000,True,3800,True,1,0,0,1.3999971999999998,0,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,10,5,1.3999971999999998,273,0,0,7.619999999999999,350,True,3800,True,0,-0.8839218947283454,0,0,-0.5238325312609574,-1,-1,False,False,0,0,1,300,5,1,0.2625,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,26.67,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,6.6675,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,1.0000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,25.4,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.635,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,30,10,1.3999971999999998,273,0,0,6.604,350,True,3800,True,0,-1.5179828891198932,0,0,-0.6015835773408369,-1,-1,False,False,0,0,1,300,5,1,0.3,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,30.48,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,7.62,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,1.2500,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,31.75,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.508,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,35,17,1.3999971999999998,273,0,0,5.08,350,True,3800,True,0,-1.1228535080486308,0,0,-0.6875163546391002,-1,-1,False,False,0,0,1,300,5,1,0.375,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,38.1,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,9.525,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,1.5000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,38.1,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.508,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,40,20,1.3999971999999998,273,0,0,4.064,350,True,3800,True,0,-0.5156480934199321,0,0,-0.3055745934585659,-1,-1,False,False,0,0,1,300,5,1,0.45,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,45.72,5,1000,1000,20,1.3999971999999998,1000,800,False,10,3,50,5,1.3999971999999998,11.43,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,1.7500,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,44.45,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,45,22,1.3999971999999998,273,0,0,3.556,350,True,3800,True,0,-0.4419872459420313,0,0,-0.26192173895527376,-1,-1,False,False,0,0,1,300,5,1,0.525,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,53.34,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,13.335,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,2.0000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,50.8,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.38099999999999995,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,50,25,1.3999971999999998,273,0,0,3.0479999999999996,350,True,3800,True,0,-0.38674063816122667,0,0,-0.2291818957541002,-1,-1,False,False,0,0,1,300,5,1,0.6,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,60.96,5,1000,1000,20,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,15.24,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,2.5000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,63.5,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.45719999999999994,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,15,7,1.3999971999999998,273,0,0,14.731999999999998,350,True,3800,True,0,-1.6038627711549347,0,0,-0.9739344366011572,-1,-1,False,False,0,0,1,300,5,1,0.15,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,15.24,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,3.81,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,2.7500,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,69.85,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.45719999999999994,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,15,7,1.3999971999999998,273,0,0,14.731999999999998,350,True,3800,True,0,-1.6038627711549347,0,0,-0.9739344366011572,-1,-1,False,False,0,0,1,300,5,1,0.15,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,15.24,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,3.81,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,3.0000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,76.19999999999999,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,50,25,1.3999971999999998,273,0,0,3.0479999999999996,350,True,3800,True,0,-0.38674063816122667,0,0,-0.2291818957541002,-1,-1,False,False,0,0,1,300,5,1,0.6,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,60.96,5,1000,1000,20,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,15.24,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,3.5000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,88.89999999999999,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,50,25,1.3999971999999998,273,0,0,3.0479999999999996,350,True,3800,True,0,-0.38674063816122667,0,0,-0.2291818957541002,-1,-1,False,False,0,0,1,300,5,1,0.6,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,60.96,5,1000,1000,20,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,15.24,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,4.0000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,101.6,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,50,25,1.3999971999999998,273,0,0,3.0479999999999996,350,True,3800,True,0,-0.38674063816122667,0,0,-0.2291818957541002,-1,-1,False,False,0,0,1,300,5,1,0.6,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,60.96,5,1000,1000,20,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,15.24,1000,1,1,1,1,1,AR500,4.078551850420236
0,Hardox TATA,AR500,6.0000,Hardox TATA,7800.035629,80,0,False,False,Hardox TATA,4000,1000,2000,1000,0,152.39999999999998,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,50,25,1.3999971999999998,273,0,0,3.0479999999999996,350,True,3800,True,0,-0.38674063816122667,0,0,-0.2291818957541002,-1,-1,False,False,0,0,1,300,5,1,0.6,1000,False,3000,1000,0,0,0,30,1.016,False,50,0,0,0,5,30,1.3999971999999998,0,60.96,5,1000,1000,20,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,15.24,1000,1,1,1,1,1,AR500,4.078551850420236
0,HDPC,Standard,0.0630,HDPC,7800.035629,500,0,False,False,HDPC,4000,1000,2000,1000,0,1.6002,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,2,1,1.3999971999999998,273,0,0,1000,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.0189,1000,False,3000,1000,0,0,0,30,1,False,50,0,0,0,5,30,1.3999971999999998,0,1.92024,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,0.48006,1000,1,1,1,1,1,Standard,0
0,HDPC,Standard,0.0740,HDPC,7800.035629,500,0,False,False,HDPC,4000,1000,2000,1000,0,1.8796,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,2,1,1.3999971999999998,273,0,0,1000,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.0222,1000,False,3000,1000,0,0,0,30,1,False,50,0,0,0,5,30,1.3999971999999998,0,2.25552,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,0.56388,1000,1,1,1,1,1,Standard,0
0,HDPC,Standard,0.0980,HDPC,7800.035629,500,0,False,False,HDPC,4000,1000,2000,1000,0,2.4892,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,1,1,1.3999971999999998,273,0,0,1000,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.0294,1000,False,3000,1000,0,0,0,30,1,False,50,0,0,0,5,30,1.3999971999999998,0,2.98704,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,0.74676,1000,1,1,1,1,1,Standard,0
0,HDPC,Standard,0.1000,HDPC,7800.035629,500,0,False,False,HDPC,4000,1000,2000,1000,0,2.54,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,6.35,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,3,1,1.3999971999999998,273,0,0,1000,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.03,1000,False,3000,1000,0,0,0,30,1,False,50,0,0,0,5,30,1.3999971999999998,0,3.048,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,0.762,1000,1,1,1,1,1,Standard,0
0,HDPC,Standard,0.1250,HDPC,7800.035629,500,0,False,False,HDPC,4000,1000,2000,1000,0,3.175,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,2.54,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,6,3,1.3999971999999998,273,0,0,1000,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.042,1000,False,3000,1000,0,0,0,30,1,False,50,0,0,0,5,30,1.3999971999999998,0,4.2672,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.0668,1000,1,1,1,1,1,Standard,0
0,HDPC,Standard,0.1400,HDPC,7800.035629,500,0,False,False,HDPC,4000,1000,2000,1000,0,3.556,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.2,2.54,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,6,3,1.3999971999999998,273,0,0,1000,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.042,1000,False,3000,1000,0,0,0,30,1,False,50,0,0,0,5,30,1.3999971999999998,0,4.2672,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.0668,1000,1,1,1,1,1,Standard,0
0,HDPC,Standard,0.1870,HDPC,7800.035629,500,0,False,False,HDPC,4000,1000,2000,1000,0,4.7498,True,1000,True,3800,True,1,0,0,1.3999971999999998,0.38099999999999995,3.8099999999999996,12.7,0,0,,,0,,True,False,False,False,False,False,True,300,True,3800,True,4,2,1.3999971999999998,273,0,0,1000,350,True,3800,True,0,0,0,0,-1,-1,-1,False,False,0,0,1,300,5,1,0.0561,1000,False,3000,1000,0,0,0,30,1,False,50,0,0,0,5,30,1.3999971999999998,0,5.69976,5,1000,1000,5,1.3999971999999998,1000,1000,False,10,3,50,5,1.3999971999999998,1.42494,1000,1,1,1,1,1,Standard,0
